S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2,time,q_gas,q_h2,pH,temperature_C,cumulative_h2
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,17.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132221962491
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,18.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01322568089245
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,18.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132291655358
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,19.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01323265017913
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,19.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132361348225
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,20.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132396194658
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,20.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01324310410916
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,21.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132465887525
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,21.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01325007339585
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,22.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132535580392
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,22.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01325704268254
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,23.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132605273259
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,23.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132640119692
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,24.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01326749661257
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,24.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132709812559
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,25.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01327446589926
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,25.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132779505426
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,26.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01328143518595
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,26.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132849198293
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,27.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01328840447263
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,27.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.013291889116
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,28.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0132953737593
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,28.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01329885840266
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,29.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.013302343046
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.0006212677403127971,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,29.5,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.01330582768935
0.022457736209734,0.0024077498554115544,0.8805426787724475,0.2533743127819822,0.5227680381299573,0.6669495477045572,1.5280191160236163,0.000621267740312797,-4.767833082120921e-11,-2638489907235832.5,0.08271116083635303,0.15602021574867306,0.27180536233631347,0.02880861705577083,0.02880861705577083,0.019715578830185373,0.4488852909056228,0.7469840420113357,0.23654213636352137,0.24010144563800562,0.07079675276530834,0.47133734158218304,0.19823951387435637,15.651923685745857,0.009233460457284817,0.008624148920429925,3.162277660168379e-06,0.20614843470788244,0.43242222911204903,0.537913166554147,1.292773086478361,-356303932618856.8,-2282185974616975.5,2.902998286975103e-05,0.08268213085348328,8.704423309423623e-11,-5.8244943418419494e-12,3788633.999331923,30.0,4853454494604.018,6.96928669034801e-06,5.5,35.0,333.0133093123327
